i_epi,Horizon,accu_rewards,time_elipse,loss
559,816,210.0,167.22745688358944,0.6283833980560303
560,551,168.0,167.49956226348877,0.6497675180435181
561,890,336.0,167.78874359528223,0.707336962223053
562,626,168.0,168.105492969354,0.687682032585144
563,709,273.0,168.37278697490692,0.7264789938926697
564,641,168.0,168.63667418956757,0.6995334625244141
565,783,231.0,168.9141476591428,0.7075814008712769
566,983,294.0,169.28766826788583,0.7256113886833191
567,694,210.0,169.64190236330032,0.7350212931632996
568,816,336.0,169.94533381064733,0.7495883703231812
569,806,315.0,170.26612268686296,0.7413913011550903
570,736,273.0,170.56525481144587,0.7135882377624512
571,640,210.0,170.83305773735046,0.726983368396759
572,925,189.0,171.15723695357642,0.670993447303772
573,672,189.0,171.4853676756223,0.717863917350769
574,630,210.0,171.74309805234273,0.7050607204437256
575,873,294.0,172.04555668830872,0.7261361479759216
576,546,189.0,172.33548641999562,0.7250738739967346
577,639,189.0,172.56095838944117,0.7032926082611084
578,389,105.0,172.76241764624913,0.7017757892608643
579,619,189.0,172.95861916542054,0.6816287636756897
580,910,189.0,173.27461753686268,0.6634528040885925
581,692,168.0,173.60872892538706,0.7112489938735962
582,798,336.0,173.9048766732216,0.7369207143783569
583,467,189.0,174.16056373119355,0.7431198954582214
584,518,168.0,174.35277246236802,0.6946833729743958
585,807,189.0,174.60413926839828,0.6456298828125
586,799,315.0,174.91665120919546,0.7370582818984985
587,862,357.0,175.24529822270077,0.7297324538230896
588,876,336.0,175.59773758649825,0.7347293496131897
589,668,189.0,175.90369337797165,0.7230092883110046
590,665,294.0,176.16637031237283,0.7778714299201965
591,879,378.0,176.46491440534592,0.7310648560523987
592,956,294.0,176.85855247974396,0.6929701566696167
593,496,231.0,177.17037351528805,0.7159929871559143
594,555,231.0,177.37677698930105,0.7004435658454895
595,813,294.0,177.64574737151463,0.7191408276557922
596,733,252.0,177.94909743070602,0.7072558999061584
597,456,105.0,178.19115708669025,0.6741442680358887
598,818,273.0,178.4353100657463,0.6623638272285461
599,779,231.0,178.7524992028872,0.6643049716949463
600,537,189.0,179.01354287068048,0.6736416816711426
601,871,294.0,179.3082447608312,0.6484643816947937
602,690,168.0,179.61596397558847,0.6543703675270081
603,788,294.0,179.90376250743867,0.6738298535346985
604,656,252.0,180.19201056957246,0.6683697700500488
605,455,189.0,180.41017432212828,0.6942099928855896
606,805,273.0,180.65357531309127,0.651305615901947
607,843,294.0,180.98254524469377,0.6629571318626404
608,853,357.0,181.3453964948654,0.6777092814445496
609,844,336.0,181.6868923664093,0.683188796043396
610,902,336.0,182.0579662203789,0.6716527342796326
611,945,336.0,182.4576981306076,0.6683706045150757
612,424,189.0,182.7490985194842,0.7245583534240723
613,975,273.0,183.04687258402507,0.6743937730789185
614,828,294.0,183.42723917563757,0.6945241093635559
615,887,399.0,183.7618223230044,0.7410808205604553
616,874,210.0,184.11172395944595,0.6966748237609863
617,808,378.0,184.44944479465485,0.7478867173194885
618,944,336.0,184.80914522409438,0.7233143448829651
619,795,189.0,185.18180542786916,0.6761575937271118
620,835,189.0,185.5056919336319,0.6841266751289368
621,853,315.0,185.83538955052694,0.7443876266479492
622,609,189.0,186.1294718583425,0.7377160787582397
623,752,147.0,186.3900862455368,0.685586154460907
624,808,210.0,186.69480242729188,0.6957954168319702
625,851,315.0,187.01763822237652,0.726574182510376
626,799,273.0,187.34620573123297,0.7244728803634644
627,752,336.0,187.65274697939554,0.7288839221000671
628,694,231.0,187.93592088222505,0.7129111289978027
629,678,231.0,188.2069546778997,0.7211147546768188
630,609,210.0,188.45696652730305,0.7145887613296509
631,628,189.0,188.6989500959714,0.7022190690040588
632,916,315.0,189.02768786350887,0.7419207096099854
633,828,378.0,189.39627892573674,0.7667995691299438
634,754,273.0,189.70735075076422,0.726530134677887
635,943,315.0,190.0588952342669,0.7252867817878723
636,639,189.0,190.4113492210706,0.7480173707008362
637,722,294.0,190.67860848108927,0.7550062537193298
638,1091,378.0,191.0769592444102,0.7350668907165527
639,856,336.0,191.50924868186314,0.7426179051399231
640,847,273.0,191.85042445262272,0.7211357951164246
641,427,84.0,192.11336781978608,0.6602584719657898
642,613,189.0,192.31725677251816,0.7014270424842834
643,724,357.0,192.57435829639434,0.7555192112922668
644,653,189.0,192.8411737004916,0.7055378556251526
645,834,189.0,193.13769456942876,0.6572020649909973
646,673,252.0,193.440031850338,0.6667031645774841
647,503,147.0,193.67270722786586,0.6911858916282654
648,640,252.0,193.89948262373608,0.7095125913619995
649,680,273.0,194.16429396867753,0.6955921649932861
650,710,315.0,194.4421713789304,0.7146617770195007
651,512,189.0,194.68563220500945,0.7205605506896973
652,612,168.0,194.9055613597234,0.7149277329444885
653,1002,273.0,195.24747219483058,0.6969054937362671
654,745,210.0,195.62975974877676,0.7197052836418152
655,681,231.0,195.90859205325444,0.764534056186676
656,635,189.0,196.1710191845894,0.790700376033783
657,647,189.0,196.4205462416013,0.7780126929283142
658,640,210.0,196.6664607723554,0.7737768888473511
659,707,231.0,196.92670836846034,0.751530647277832
660,854,315.0,197.2551482876142,0.7692800164222717
661,554,168.0,197.54230312506357,0.7621619701385498
662,596,189.0,197.7664274652799,0.7375569343566895
663,668,189.0,198.01677254041036,0.7086096405982971
664,987,336.0,198.36995410521826,0.7195718884468079
665,728,357.0,198.7435225447019,0.7697075009346008
666,633,252.0,199.0113135457039,0.6956198215484619
667,620,210.0,199.25753555695215,0.6820239424705505
668,816,336.0,199.53756152391435,0.6829341053962708
669,750,189.0,199.85283380746841,0.6169642210006714
670,881,273.0,200.1887505451838,0.6352949142456055
671,685,231.0,200.51734019915264,0.626471996307373
672,726,252.0,200.79461727142333,0.6662462949752808
673,464,105.0,201.03286719322205,0.6203820705413818
674,503,189.0,201.22709672848384,0.6587160229682922
675,724,231.0,201.46615653832754,0.6360383629798889
676,1057,399.0,201.88229789733887,0.6897390484809875
677,475,168.0,202.2286684672038,0.7142935395240784
678,622,189.0,202.44572053750355,0.7182385325431824
679,796,273.0,202.72458029985427,0.7328768968582153
680,738,210.0,203.0255680123965,0.7186189889907837
681,814,210.0,203.3328293244044,0.7596573233604431
682,596,189.0,203.61594833930334,0.7558507919311523
683,792,231.0,203.8883237918218,0.7509768009185791
684,631,210.0,204.17391199668248,0.7325776815414429
685,777,252.0,204.4461120247841,0.7662303447723389
686,896,273.0,204.7771689414978,0.7306734323501587
687,563,189.0,205.08463054100673,0.7564830780029297
688,983,378.0,205.4039285182953,0.7549138069152832
689,721,210.0,205.75743012030918,0.7113338708877563
690,726,189.0,206.04280509154003,0.7024966478347778
691,849,294.0,206.3558240890503,0.7272153496742249
692,756,210.0,206.68327221075694,0.7048786878585815
693,867,231.0,207.01357100009918,0.6728545427322388
694,909,252.0,207.40900228023528,0.6771013736724854
695,849,315.0,207.77335133155188,0.7275465130805969
696,349,147.0,208.0243875583013,0.7309866547584534
697,844,231.0,208.26226419210434,0.6710465550422668
698,474,126.0,208.52415645519892,0.6899545788764954
699,832,252.0,208.77351156870523,0.6822356581687927
700,732,294.0,209.08502027193705,0.7164033055305481
701,702,294.0,209.3752236922582,0.7113344073295593
702,640,189.0,209.64462736845016,0.7093062400817871
703,846,189.0,209.93509298960367,0.6523593068122864
704,603,168.0,210.24840398232143,0.7106596231460571
705,818,252.0,210.52908325195312,0.6920945048332214
706,774,357.0,210.84218824307123,0.7485867142677307
707,429,168.0,211.08396457831066,0.7681965827941895
708,792,273.0,211.32135272026062,0.7348259091377258
709,876,231.0,211.65601923863093,0.7070701122283936
710,573,210.0,211.96026425758998,0.752862274646759
711,642,189.0,212.2010432402293,0.7255039811134338
712,856,378.0,212.50208709637323,0.7440864443778992
713,847,357.0,212.85332562923432,0.7277342677116394
714,459,147.0,213.1249655365944,0.768861711025238
715,923,252.0,213.41040193239849,0.687201738357544
716,945,252.0,213.8031559030215,0.6616727709770203
717,642,189.0,214.13424624602,0.6526832580566406
718,425,147.0,214.34722063144048,0.6762017607688904
719,682,252.0,214.564188349247,0.6890497803688049
720,801,315.0,214.86040094296138,0.6585708856582642
721,889,294.0,215.20894559224448,0.6387410759925842
722,701,210.0,215.56076289017994,0.6360759139060974
723,646,357.0,215.8256676753362,0.7022767663002014
724,689,273.0,216.09009903271993,0.6318110227584839
725,1026,399.0,216.45360334714255,0.6744331121444702
726,974,357.0,216.90520958503086,0.6665576696395874
727,885,294.0,217.3026484966278,0.6748473048210144
728,642,189.0,217.61465245087942,0.6775203943252563
729,808,252.0,217.8973910888036,0.7055414915084839
730,633,168.0,218.18546090126037,0.6845175623893738
731,850,315.0,218.4750667691231,0.7196108102798462
732,914,210.0,218.84224543174108,0.7017723917961121
733,825,378.0,219.21184124946595,0.7459211945533752
734,893,336.0,219.5619737148285,0.7421019673347473
735,638,252.0,219.87328008413314,0.7762652635574341
736,632,294.0,220.1321940501531,0.7864652276039124
737,767,357.0,220.4078106323878,0.7974764108657837
738,850,210.0,220.72671189308167,0.7087259292602539
739,755,273.0,221.0493649959564,0.7515862584114075
740,694,294.0,221.34518891572952,0.746013343334198
741,662,210.0,221.6096103231112,0.7430803179740906
742,808,378.0,221.89449189503986,0.7394274473190308
743,769,189.0,222.2105940302213,0.664294958114624
744,687,294.0,222.4978595415751,0.7088972330093384
745,597,189.0,222.7483803510666,0.6874868869781494
746,969,315.0,223.0858658949534,0.6922745704650879
747,687,189.0,223.45060754617054,0.690553605556488
748,742,189.0,223.73385014533997,0.6870347261428833
749,648,231.0,224.00631534258525,0.7151014804840088
750,636,294.0,224.26199454863865,0.7782904505729675
751,792,273.0,224.54422694444656,0.7159739136695862
752,851,378.0,224.86883712609608,0.737582802772522
753,742,273.0,225.19459826946257,0.7262499928474426
754,945,336.0,225.54036367734273,0.7219170928001404
755,730,315.0,225.89309326410293,0.7418146133422852
756,896,315.0,226.2312817255656,0.6991528272628784
757,716,252.0,226.56735436916352,0.6819135546684265
758,752,294.0,226.8581489523252,0.7116723656654358
759,724,189.0,227.15334456761678,0.6567463874816895
760,874,357.0,227.50238842169443,0.7299050688743591
761,683,294.0,227.81128751834234,0.719712495803833
762,870,357.0,228.12036685943605,0.7294426560401917
763,593,189.0,228.425596956412,0.7199658751487732
764,625,189.0,228.66577714284261,0.7019124031066895
765,734,231.0,228.92956100702287,0.6856091022491455
766,841,273.0,229.2490822950999,0.6816011667251587
767,541,189.0,229.52119656801224,0.7307239174842834
768,489,147.0,229.7189773519834,0.7421053647994995
769,755,336.0,229.96298824548722,0.753646969795227
770,679,189.0,230.24772488276164,0.6847279071807861
771,655,252.0,230.51028510332108,0.7541899085044861
772,709,231.0,230.7767482837041,0.7067415714263916
773,890,357.0,231.1113938053449,0.7004901766777039
774,852,357.0,231.4927540342013,0.7147716879844666
775,629,189.0,231.78438383340836,0.6874125599861145
776,457,189.0,231.9998601992925,0.7092626094818115
777,747,357.0,232.23625689347585,0.7249910831451416
778,866,210.0,232.552754676342,0.654287576675415
779,725,336.0,232.87646087408066,0.7044549584388733
780,694,210.0,233.1677226662636,0.6534568667411804
781,920,315.0,233.5000252644221,0.678393542766571
782,812,315.0,233.85529592037201,0.6841782331466675
783,726,273.0,234.16181236902872,0.7004622220993042
784,740,252.0,234.4482126355171,0.7082042694091797
785,837,273.0,234.75345955689747,0.694909930229187
786,698,168.0,235.05915703376135,0.6819061040878296
787,668,252.0,235.337643969059,0.7373915314674377
788,904,399.0,235.65244601567585,0.7620055675506592
789,900,336.0,236.0455420732498,0.7462331056594849
790,898,315.0,236.43161774079005,0.740482747554779
791,867,315.0,236.791302216053,0.758368730545044
792,613,189.0,237.09106143712998,0.7447621822357178
793,642,273.0,237.34730834563572,0.7646703720092773
794,511,189.0,237.57514321406683,0.716951310634613
795,458,147.0,237.7644007205963,0.732205331325531
796,815,273.0,238.00834525426228,0.6922659873962402
797,638,210.0,238.30062220096588,0.6940527558326721
798,738,294.0,238.56857283910117,0.723033607006073
799,719,210.0,238.85249164501826,0.7057902216911316
800,769,315.0,239.14882413943607,0.7236804366111755
801,678,294.0,239.43406256437302,0.7283994555473328
802,856,336.0,239.74736363093058,0.7203564643859863
803,966,378.0,240.1476696451505,0.7237515449523926
804,733,273.0,240.5271529475848,0.7179529666900635
805,620,210.0,240.79381856918334,0.7159069180488586
806,712,315.0,241.0523809671402,0.7399841547012329
807,595,189.0,241.31202556292217,0.7106208205223083
808,731,231.0,241.56437960068385,0.6996947526931763
809,997,357.0,241.93085105816525,0.7205893993377686
810,597,189.0,242.28320254087447,0.7074324488639832
811,638,168.0,242.53442863225936,0.6689178347587585
812,778,252.0,242.81562943061192,0.7056925296783447
813,710,210.0,243.1123663028081,0.6966202259063721
814,928,378.0,243.43821870088578,0.7205055356025696
815,1024,399.0,243.85490242640176,0.7128350734710693
816,605,168.0,244.2077534198761,0.7092562317848206
817,794,252.0,244.48528688351314,0.7079129815101624
818,907,315.0,244.8349381804466,0.7202934622764587
819,634,168.0,245.15424403746923,0.7293253540992737
820,847,357.0,245.45560106039048,0.7675854563713074
821,833,231.0,245.78530940612157,0.7418312430381775
822,730,315.0,246.09267881711324,0.7693653702735901
823,601,189.0,246.35967893600463,0.7563676834106445
824,690,252.0,246.60753458738327,0.7598301768302917
825,893,294.0,246.93525974353153,0.7497732043266296
826,600,84.0,247.25188742081323,0.6609377264976501
827,671,273.0,247.50017253955204,0.7560847997665405
828,686,252.0,247.76924118995666,0.7275153994560242
829,898,231.0,248.08909808794658,0.6820645928382874
830,816,294.0,248.44958871603012,0.7003865242004395
831,785,315.0,248.77759602069855,0.7083113789558411
832,643,252.0,249.05981816450756,0.6883583664894104
833,728,378.0,249.3347356359164,0.7176017165184021
834,757,210.0,249.62320696910223,0.6713290810585022
835,499,168.0,249.8705585916837,0.6819262504577637
836,790,231.0,250.12175082365673,0.6692237854003906
837,875,315.0,250.46493632793425,0.702231228351593
838,878,252.0,250.82758266131083,0.6669493913650513
839,898,231.0,251.21355870564778,0.6633079051971436
840,942,399.0,251.61383312543234,0.7111726999282837
841,828,189.0,251.97881733179094,0.6663806438446045
842,647,189.0,252.2722657640775,0.6967853903770447
843,530,231.0,252.49985998868942,0.7242141366004944
844,810,294.0,252.76089493830997,0.7207147479057312
845,825,210.0,253.08307012319565,0.6766433715820312
846,866,357.0,253.43090945879618,0.730800986289978
847,577,168.0,253.71870756149292,0.6774696111679077
848,808,315.0,253.98323822021484,0.7165704369544983
849,847,273.0,254.31187802155813,0.7065839171409607
850,685,168.0,254.62128487825393,0.6720984578132629
851,477,126.0,254.85919224818548,0.7043096423149109
852,627,210.0,255.07395119269688,0.7187663316726685
853,841,273.0,255.36849185228348,0.7164883017539978
854,866,378.0,255.71453550259272,0.7313652634620667
855,550,189.0,256.0060428579648,0.7266576886177063
856,716,189.0,256.2584006388982,0.7019401788711548
857,856,294.0,256.58009707927704,0.737916886806488
858,491,189.0,256.8575265804927,0.757944643497467
859,829,315.0,257.1295965154966,0.7392498850822449
860,779,315.0,257.45241229931514,0.7590563893318176
861,836,336.0,257.7694135864576,0.7401467561721802
862,391,126.0,258.02708433071774,0.7360454797744751
863,871,336.0,258.28652306397754,0.7483539581298828
864,758,210.0,258.6157883365949,0.7433671355247498
865,308,63.0,258.8300755302111,0.7138192057609558
866,689,168.0,259.02749477624894,0.7028519511222839
867,852,399.0,259.3309763153394,0.7700751423835754
868,822,252.0,259.6720997452736,0.7225650548934937
869,889,210.0,260.0245341261228,0.7109235525131226
870,549,210.0,260.33311317364377,0.7513824701309204
871,870,399.0,260.61936609347663,0.7625038027763367
872,426,168.0,260.8808321754138,0.7174816727638245
873,888,231.0,261.15190751155217,0.6902604103088379
874,645,189.0,261.48189969062804,0.7018532156944275
875,852,273.0,261.7811411221822,0.7077695727348328
876,600,189.0,262.07522364457446,0.6962881684303284
877,568,210.0,262.3106870094935,0.7088321447372437
878,724,210.0,262.564135825634,0.6888478994369507
879,856,378.0,262.8724952419599,0.7240346670150757
880,879,231.0,263.2451651295026,0.6786142587661743
881,651,336.0,263.5714746038119,0.7506128549575806
882,726,189.0,263.8430367708206,0.6953424215316772
883,630,168.0,264.1172648986181,0.7062612175941467
884,813,147.0,264.398521955808,0.6847238540649414
885,597,189.0,264.67801324923835,0.7286214232444763
886,832,210.0,264.9593943079313,0.6991862058639526
887,971,504.0,265.35041385889053,0.7534711360931396
888,642,168.0,265.6919379909833,0.7130915522575378
889,747,336.0,265.9673648158709,0.7333191633224487
890,674,147.0,266.24919706980387,0.6781952977180481
891,827,357.0,266.5418520450592,0.7166514992713928
892,722,210.0,266.85370074510575,0.6981667876243591
893,895,399.0,267.18661539554597,0.7048825621604919
894,547,252.0,267.4850517312686,0.7277668714523315
895,695,252.0,267.72683096726735,0.7138544917106628
896,621,252.0,267.98728556632994,0.7003819346427917
897,859,273.0,268.286206138134,0.6642813682556152
898,664,273.0,268.59678960641224,0.6862649321556091
899,832,336.0,268.89530719916024,0.680293619632721
900,693,357.0,269.2020892262459,0.7157073020935059
901,761,189.0,269.48879898786544,0.6478427648544312
902,428,147.0,269.7283439715703,0.6848413944244385
903,860,273.0,269.9879033088684,0.6703506708145142
904,655,168.0,270.3072149713834,0.6825390458106995
905,821,273.0,270.6016532262166,0.6956571340560913
906,768,294.0,270.91784860690433,0.7007560729980469
907,910,336.0,271.257612657547,0.7069879174232483
908,917,378.0,271.6470550656319,0.7337514162063599
909,711,294.0,271.97741487820946,0.7476260662078857
910,650,210.0,272.2473502874374,0.7156783938407898
911,757,378.0,272.52519747416176,0.7674694657325745
912,663,252.0,272.8075201829275,0.7525690793991089
913,677,273.0,273.07745683193207,0.753104567527771
914,723,273.0,273.35419971545537,0.7403443455696106
915,828,252.0,273.65538139740625,0.7411608099937439
916,836,252.0,274.00753610134126,0.7499499320983887
917,554,210.0,274.29390723307927,0.7836446762084961
918,637,231.0,274.5219394048055,0.7913362979888916
919,879,273.0,274.85693233013154,0.7601380348205566
920,857,231.0,275.221745300293,0.7539200782775879
921,894,357.0,275.5869712630908,0.7644259929656982
922,951,357.0,275.9807590564092,0.7477515339851379
923,735,189.0,276.35060628255206,0.67963707447052
924,905,378.0,276.69111341635386,0.7417794466018677
925,676,231.0,277.02330718835196,0.7015939950942993
926,657,231.0,277.29071648518243,0.691425085067749
927,677,294.0,277.5600903232892,0.7125546932220459
928,602,210.0,277.8153916041056,0.6848951578140259
929,863,357.0,278.1107867797216,0.734831690788269
930,937,273.0,278.50055052836734,0.6774904131889343
931,331,147.0,278.7704964518547,0.7467392086982727
932,670,210.0,278.9637184182803,0.6965162754058838
933,818,210.0,279.26448002258934,0.6697120666503906
934,720,273.0,279.5774326364199,0.7304900884628296
935,735,210.0,279.8647484779358,0.6725499033927917
936,682,294.0,280.1494502782822,0.7434515357017517
937,925,462.0,280.490223300457,0.7841951251029968
938,902,294.0,280.8894389073054,0.7306963205337524
939,640,294.0,281.226925110817,0.7878912687301636
940,638,168.0,281.4810196479162,0.74852454662323
941,695,210.0,281.7451672832171,0.7266680598258972
942,881,378.0,282.09679369131726,0.7578989863395691
943,686,168.0,282.4344172557195,0.7055044174194336
944,866,273.0,282.75239870945614,0.7089403867721558
945,699,168.0,283.07260587612785,0.6711336970329285
946,649,189.0,283.3414721846581,0.6983317136764526
947,813,252.0,283.6319713115692,0.6886889934539795
948,901,420.0,283.9839971025785,0.7254146933555603
949,683,315.0,284.31638033390044,0.7159506678581238
950,821,189.0,284.61799136400225,0.6731428503990173
951,697,252.0,284.9211910923322,0.727546215057373
952,823,378.0,285.22459007898965,0.7278059124946594
953,861,399.0,285.5780890504519,0.7307518720626831
954,727,231.0,285.91156397660575,0.6925269961357117
955,438,189.0,286.15057887236276,0.702674150466919
956,851,294.0,286.401198442777,0.6905217170715332
957,1069,399.0,286.8174029866854,0.6946187615394592
958,828,231.0,287.2465619564056,0.6794344186782837
959,882,252.0,287.5929115096728,0.6801809668540955
960,890,357.0,287.98437799215316,0.7130072712898254
961,700,315.0,288.3126296877861,0.736504852771759
962,663,231.0,288.57969204187395,0.7039363384246826
963,806,357.0,288.8704574783643,0.742443323135376
964,810,273.0,289.20075311660764,0.727391242980957
965,866,273.0,289.55367182890575,0.7304946780204773
966,813,231.0,289.9279231627782,0.7245371341705322
967,512,168.0,290.20426231622696,0.7414299249649048
968,863,210.0,290.4808423360189,0.7171934843063354
969,820,399.0,290.8281226476034,0.7720851898193359
970,916,273.0,291.19264743328097,0.7429577112197876
971,539,189.0,291.4970866044362,0.7627785205841064
972,802,252.0,291.76333740949633,0.7314528226852417
973,850,357.0,292.09434808890023,0.7324961423873901
974,640,231.0,292.40010021924974,0.7182920575141907
975,749,336.0,292.6685582677523,0.7341209053993225
976,595,252.0,292.9307872136434,0.6898669004440308
977,596,189.0,293.16818768580754,0.6808902621269226
978,778,252.0,293.4363503456116,0.6838910579681396
979,785,273.0,293.74249114195504,0.6920217871665955
980,687,189.0,294.03315273920697,0.731548011302948
981,634,336.0,294.30143643220265,0.7975088357925415
982,463,168.0,294.5192941228549,0.7019616365432739
983,807,294.0,294.7647615114848,0.7674955129623413
984,630,189.0,295.04887606302896,0.7804722189903259
985,896,378.0,295.37184880574546,0.794988751411438
986,752,252.0,295.7193760474523,0.739672064781189
987,682,273.0,296.0044656157494,0.7670773267745972
988,916,420.0,296.3314885576566,0.793807864189148
989,906,441.0,296.72675080299376,0.7851024866104126
990,645,231.0,297.04361534516016,0.7333961725234985
991,675,357.0,297.30828901926674,0.7250697612762451
992,791,378.0,297.59521079858143,0.6600258350372314
993,1049,420.0,298.0148377418518,0.6346912384033203
994,640,189.0,298.39125595887504,0.5713797807693481
995,310,126.0,298.58634018500646,0.6706491112709045
996,817,336.0,298.80419369935987,0.6649253368377686
997,681,315.0,299.1054998358091,0.6425583362579346
998,479,189.0,299.3383532087008,0.6915515065193176
999,699,294.0,299.56740005016326,0.7186920642852783
1000,674,336.0,299.8423110286395,0.7335021495819092
1001,429,147.0,300.07553203900653,0.757277250289917
1002,471,189.0,300.2488182465235,0.78736412525177
1003,608,210.0,300.46002063751223,0.7601500153541565
1004,612,231.0,300.69908597071964,0.7997097373008728
1005,743,294.0,300.9633086204529,0.7900975346565247
1006,728,336.0,301.252021253109,0.7715122103691101
1007,694,273.0,301.5276832461357,0.7423009276390076
1008,597,294.0,301.77903516689935,0.7151996493339539
1009,520,252.0,301.9941612680753,0.7543587684631348
1010,618,252.0,302.2197495539983,0.7368026375770569
1011,679,273.0,302.47382554213203,0.7377992868423462
1012,747,399.0,302.7519612431526,0.7485431432723999
1013,811,231.0,303.0582333246867,0.6572999358177185
1014,814,294.0,303.38811583916345,0.6631338000297546
1015,646,294.0,303.67678314844767,0.680412769317627
1016,683,210.0,303.93800312280655,0.6444551348686218
1017,694,315.0,304.21173857450486,0.7381810545921326
1018,608,210.0,304.4681402166685,0.731101930141449
1019,690,357.0,304.72171554962796,0.7992134690284729
1020,1025,399.0,305.09961268504463,0.716289222240448
1021,858,399.0,305.5207075754801,0.7740723490715027
1022,1047,420.0,305.93877299626666,0.7587117552757263
1023,779,273.0,306.3424046198527,0.7579398155212402
1024,532,231.0,306.5984835624695,0.7798758149147034
1025,628,210.0,306.823868950208,0.7865322828292847
1026,891,378.0,307.11732734441756,0.7833537459373474
1027,654,252.0,307.4252975821495,0.7508655786514282
1028,789,231.0,307.71563976605734,0.6918978691101074
1029,714,231.0,308.0183358430862,0.6896970272064209
1030,708,231.0,308.3002283930779,0.6655007004737854
1031,877,357.0,308.61828621228534,0.6633636355400085
1032,808,210.0,308.96843152046205,0.6110402345657349
1033,765,189.0,309.281303246816,0.6066176891326904
1034,472,189.0,309.5253074089686,0.6363844871520996
1035,786,231.0,309.772787241141,0.6442700028419495
1036,610,210.0,310.0462922294935,0.6738718748092651
1037,853,315.0,310.33770610888797,0.6919430494308472
1038,688,252.0,310.6506767908732,0.6970410943031311
1039,500,210.0,310.88441793123883,0.7257832884788513
1040,786,252.0,311.1349011818568,0.7134722471237183
1041,820,294.0,311.44720781644185,0.7327689528465271
1042,504,189.0,311.7083741784096,0.7497130632400513
1043,976,378.0,312.01838444868724,0.780877411365509
1044,735,378.0,312.39791503747307,0.7768985629081726
1045,853,294.0,312.707607014974,0.7234317660331726
1046,770,210.0,313.0371578415235,0.7086188197135925
1047,967,462.0,313.4005119959513,0.7587164044380188
1048,950,420.0,313.8156296491623,0.7450830340385437
1049,850,315.0,314.2060225288073,0.7124596238136292
1050,619,189.0,314.49974548419317,0.6929144859313965
1051,766,210.0,314.7688686966896,0.693198561668396
1052,458,126.0,315.0145150303841,0.6978715658187866
1053,688,273.0,315.2382170240084,0.7222736477851868
1054,830,273.0,315.5358275771141,0.6950080394744873
1055,919,399.0,315.90051236152647,0.7320241332054138
1056,782,210.0,316.26530748208364,0.7003524899482727
1057,666,168.0,316.5655686616898,0.6839708685874939
1058,561,189.0,316.80415916840235,0.7451978921890259
1059,863,399.0,317.0905013481776,0.7638621926307678
1060,438,189.0,317.3744448026021,0.7386147975921631
1061,979,420.0,317.6704356630643,0.7534881830215454
1062,629,273.0,318.01902467012405,0.7156298160552979
1063,577,147.0,318.2670587499936,0.7324551939964294
1064,801,378.0,318.5348659912745,0.7686694264411926
1065,536,189.0,318.8030329823494,0.7289714813232422
1066,632,168.0,319.03443769613904,0.701676070690155
1067,734,336.0,319.30624389251074,0.7611150741577148
1068,644,252.0,319.57603375116986,0.7592224478721619
1069,438,168.0,319.7871937950452,0.768706738948822
1070,845,273.0,320.0453485171,0.6901297569274902
1071,763,210.0,320.3883565823237,0.6573500633239746
1072,593,210.0,320.65950467586515,0.7081454992294312
1073,676,273.0,320.90934932629267,0.6686471700668335
1074,861,399.0,321.2378627975782,0.6871537566184998
1075,877,252.0,321.6063488960266,0.6294625997543335
1076,851,378.0,321.96718363761903,0.674771249294281
1077,634,273.0,322.27250759601594,0.6924425959587097
1078,798,336.0,322.5601971824964,0.6707679629325867
1079,561,189.0,322.83364317417147,0.67945396900177
1080,504,126.0,323.04919063250225,0.670192539691925
1081,680,231.0,323.2802213390668,0.6742264628410339
1082,641,189.0,323.5412766575813,0.699191153049469
1083,763,189.0,323.82119899193447,0.666958212852478
1084,676,231.0,324.1140956838926,0.7260060906410217
1085,638,210.0,324.375576543808,0.739774227142334
1086,811,378.0,324.66413716872535,0.7589971423149109
1087,797,294.0,324.9858270287514,0.7786567807197571
1088,861,315.0,325.335961329937,0.7778592705726624
1089,467,210.0,325.6092482447624,0.8573831915855408
1090,610,189.0,325.8226370890935,0.8347185850143433
1091,793,252.0,326.1041549285253,0.8439953923225403
1092,933,336.0,326.4700073679288,0.7977706789970398
1093,565,147.0,326.7818657676379,0.8152279257774353
1094,587,105.0,327.00556787252424,0.6588277816772461
1095,719,189.0,327.2699152866999,0.696608304977417
1096,701,210.0,327.5469908555349,0.6440709829330444
1097,851,336.0,327.8670746723811,0.69209885597229
1098,595,252.0,328.16858795881274,0.6602671146392822
1099,464,168.0,328.3771137197812,0.6506184339523315
1100,817,378.0,328.6271140217781,0.7160252928733826
1101,691,252.0,328.92713737487793,0.6433461904525757
1102,944,378.0,329.2824169476827,0.6780149340629578
1103,717,147.0,329.63063161770503,0.6439014673233032
1104,819,336.0,329.9377333203951,0.7078341245651245
1105,889,399.0,330.31522146463396,0.7209528088569641
1106,732,273.0,330.6442524472872,0.7308902144432068
1107,769,189.0,330.9409526546796,0.6515548229217529
1108,800,273.0,331.2484890460968,0.717695415019989
1109,776,462.0,331.55649518171947,0.7642807960510254
1110,452,63.0,331.79703164895375,0.6205354928970337
1111,482,189.0,331.9833917737007,0.771277666091919
1112,840,189.0,332.2535787185033,0.6481937170028687
1113,450,189.0,332.5224797407786,0.7817676067352295
1114,649,168.0,332.7361666202545,0.7224425673484802
1115,612,168.0,332.98601402044295,0.6648337244987488
