i_epi,Horizon,accu_rewards,time_elipse,loss
2410,910,588.0,443.18035012086233,17.09568214416504
2411,825,420.0,443.26386678616205,20.090261459350586
2412,854,462.0,443.3491834481557,16.774513244628906
2413,549,315.0,443.408233443896,20.529945373535156
2414,847,420.0,443.4926667650541,10.123592376708984
2415,870,504.0,443.5804501215617,13.431224822998047
2416,904,483.0,443.67045009533564,10.124271392822266
2417,348,231.0,443.71156678597134,10.455957412719727
2418,890,483.0,443.8001501202583,16.73093032836914
2419,831,588.0,443.88346676429114,3.818110942840576
2420,669,399.0,443.95275011857353,10.139628410339355
2421,784,336.0,444.03305011987686,6.819253921508789
2422,429,189.0,444.0808167854945,6.802610397338867
2423,743,336.0,444.15583345095314,0.1612471342086792
2424,720,336.0,444.22880012989043,13.486743927001953
2425,642,378.0,444.2963167746862,6.822874069213867
2426,720,315.0,444.36938345829645,10.447409629821777
2427,903,483.0,444.4593668023745,3.7982280254364014
2428,700,294.0,444.5311667561531,13.787284851074219
2429,805,378.0,444.61373345454535,10.46126651763916
2430,828,294.0,444.6964834411939,10.140458106994629
2431,705,399.0,444.7682000954946,10.11807918548584
2432,792,378.0,444.84923347234724,13.465230941772461
2433,873,399.0,444.93651680151623,23.74124526977539
2434,604,336.0,444.99948346217474,13.776411056518555
2435,714,420.0,445.0727334499359,16.767940521240234
2436,732,420.0,445.14811678727466,6.802000045776367
2437,737,420.0,445.2238167881966,3.4949655532836914
2438,846,462.0,445.30931679010394,20.40852165222168
2439,685,336.0,445.37971678972247,10.120448112487793
2440,693,357.0,445.45113345384596,6.813919544219971
2441,648,315.0,445.5190334479014,13.453583717346191
2442,638,252.0,445.5857001185417,3.487985610961914
2443,777,378.0,445.66456678708397,6.820362091064453
2444,715,399.0,445.73816676537194,16.790069580078125
2445,518,336.0,445.7950001279513,3.478992462158203
2446,673,399.0,445.86543345451355,10.461057662963867
2447,887,399.0,445.9544334729513,10.1202974319458
2448,688,294.0,446.0260334531466,16.76748275756836
2449,818,399.0,446.1087667942047,10.123506546020508
2450,651,315.0,446.1772167801857,10.133011817932129
2451,894,483.0,446.26766682863234,17.114543914794922
2452,875,399.0,446.35556677977246,7.108497619628906
2453,695,378.0,446.42686680555346,3.8185832500457764
2454,891,378.0,446.5165500958761,13.777591705322266
2455,882,525.0,446.604116777579,20.389087677001953
2456,774,462.0,446.68266677856445,16.763595581054688
2457,473,252.0,446.73380011320114,3.9503860473632812
2458,820,399.0,446.81530013481773,6.8141703605651855
2459,860,399.0,446.90426676273347,20.063777923583984
2460,476,189.0,446.96105010906854,6.812102317810059
2461,908,462.0,447.0672501206398,17.076549530029297
2462,603,294.0,447.1396834611893,6.795527935028076
2463,802,399.0,447.2262667854627,14.226181030273438
2464,821,483.0,447.3095000942548,13.457639694213867
2465,797,336.0,447.3897294680277,16.7719669342041
2466,730,357.0,447.46386282444,3.4984548091888428
2467,985,399.0,447.5621794939041,13.763477325439453
2468,986,504.0,447.6602961659431,10.128118515014648
2469,845,357.0,447.7455628236135,13.743611335754395
2470,909,399.0,447.8360295057297,13.736433029174805
2471,1126,525.0,447.945879471302,17.083972930908203
2472,850,399.0,448.0371294816335,7.120104789733887
2473,737,504.0,448.11374617815017,10.12612247467041
2474,672,420.0,448.18359616597496,3.50504994392395
2475,917,504.0,448.275379494826,20.500946044921875
2476,897,525.0,448.3648295084635,16.738574981689453
2477,570,231.0,448.42437949975334,6.815824508666992
2478,697,399.0,448.4961294968923,10.12740707397461
2479,696,336.0,448.5679128249486,3.4979777336120605
2480,840,399.0,448.6529295126597,6.818170547485352
2481,891,399.0,448.74291282494863,6.812863826751709
2482,867,420.0,448.8304294864337,10.569150924682617
2483,902,546.0,448.92176284790037,21.15685272216797
2484,696,357.0,448.9937461415927,20.8321533203125
2485,703,420.0,449.06644613345463,10.12710189819336
2486,923,483.0,449.1596294681231,20.080156326293945
2487,796,399.0,449.2410128235817,3.485137701034546
2488,695,294.0,449.31289616028465,10.4343900680542
2489,674,294.0,449.3825128316879,6.813601016998291
2490,883,504.0,449.4711961666743,13.792978286743164
2491,640,231.0,449.5376461426417,3.4998128414154053
2492,539,315.0,449.59559613863627,0.16181370615959167
2493,871,420.0,449.68199615478517,10.144436836242676
2494,855,399.0,449.7676961660385,3.499570608139038
2495,980,504.0,449.86496280034385,13.438098907470703
2496,936,504.0,449.9647128184636,13.763374328613281
2497,884,420.0,450.05917948881785,20.076526641845703
2498,877,504.0,450.1499128341675,13.440678596496582
2499,698,231.0,450.22256280581155,6.797654151916504
2500,900,420.0,450.31284614006677,3.9065842628479004
2501,770,315.0,450.3919795155525,3.488778591156006
2502,802,462.0,450.4730128367742,10.14157485961914
2503,880,399.0,450.5619128108025,10.12093448638916
2504,645,210.0,450.6284128149351,13.761810302734375
2505,793,336.0,450.7083461523056,0.16111430525779724
2506,865,399.0,450.7954628268878,10.41994857788086
2507,851,420.0,450.8815628051758,13.450220108032227
2508,509,399.0,450.9364961504936,3.477191209793091
2509,922,462.0,451.02969616651535,6.800255298614502
2510,512,294.0,451.0860461552938,10.13652515411377
2511,701,294.0,451.15837949911753,10.119549751281738
2512,799,420.0,451.238596145312,0.15825557708740234
2513,638,252.0,451.30511279900867,6.798787593841553
2514,840,399.0,451.39057949384056,3.479395627975464
2515,626,273.0,451.4563628117243,6.796270370483398
2516,850,378.0,451.5429961760839,3.4800662994384766
2517,809,399.0,451.6264961560567,6.805630683898926
2518,911,504.0,451.7188294887543,20.091829299926758
2519,516,231.0,451.77579615513486,20.404037475585938
2520,724,441.0,451.8504294792811,10.129157066345215
2521,654,357.0,451.91812952359516,13.454421997070312
2522,472,189.0,451.96999615828196,13.443408012390137
2523,649,399.0,452.0370461543401,6.803439140319824
2524,811,399.0,452.1186961332957,3.4838602542877197
2525,665,294.0,452.1875794967016,6.808516502380371
2526,775,378.0,452.2659294923147,10.1124267578125
2527,867,441.0,452.3539545933406,10.121465682983398
2528,891,399.0,452.4439712444941,6.792393684387207
2529,900,420.0,452.5338879108429,13.428511619567871
2530,902,504.0,452.62422131299974,17.04159927368164
2531,900,399.0,452.71452126900357,3.4830174446105957
2532,689,378.0,452.7849712649981,6.796603679656982
2533,565,315.0,452.8454379320145,3.4856455326080322
2534,821,441.0,452.9283712824186,10.117518424987793
2535,1001,567.0,453.0276549458504,0.17656198143959045
2536,565,273.0,453.0876049319903,10.125696182250977
2537,687,441.0,453.1583716114362,20.0582332611084
2538,842,399.0,453.2452049454053,16.735633850097656
2539,612,252.0,453.3101549466451,10.421882629394531
2540,863,462.0,453.3967382788658,10.44439697265625
2541,813,399.0,453.4790549476941,3.492056131362915
2542,884,567.0,453.568888258934,10.118571281433105
2543,694,336.0,453.6405716180801,13.435578346252441
2544,927,588.0,453.7329383055369,6.815304279327393
2545,887,441.0,453.82228827873865,23.39490509033203
2546,835,441.0,453.90677159229915,16.756662368774414
2547,858,378.0,453.9933715939522,10.11227035522461
2548,900,462.0,454.0831882874171,6.802343368530273
2549,725,378.0,454.15758828322095,13.430732727050781
2550,919,441.0,454.25003825823467,3.5078954696655273
2551,900,546.0,454.339754931132,10.115367889404297
2552,686,357.0,454.4114215930303,10.440531730651855
2553,952,567.0,454.5073549389839,17.06326675415039
2554,769,399.0,454.585421593984,16.73385238647461
2555,796,399.0,454.6676382740339,10.527122497558594
2556,435,189.0,454.71633826096854,27.584918975830078
2557,946,609.0,454.810488307476,20.64604949951172
2558,599,315.0,454.8733049551646,13.713863372802734
2559,711,420.0,454.9471882820129,20.32529640197754
2560,920,462.0,455.0397216081619,6.815794467926025
2561,820,378.0,455.1236215909322,0.17832905054092407
2562,972,483.0,455.2203549583753,6.802086353302002
2563,689,357.0,455.2916216095289,3.4855496883392334
2564,920,420.0,455.3850382566452,7.120294094085693
2565,667,336.0,455.45495492219925,16.764453887939453
2566,475,189.0,455.50787158807117,10.431380271911621
2567,664,357.0,455.57687161366147,6.810669422149658
2568,771,399.0,455.6545882900556,13.452465057373047
2569,878,441.0,455.74363831281664,13.734392166137695
2570,807,399.0,455.8254715959231,17.069671630859375
2571,694,315.0,455.8975382844607,10.132597923278809
2572,798,378.0,455.97915495236714,10.117645263671875
2573,905,525.0,456.06982163190844,17.054567337036133
2574,754,462.0,456.1461716135343,13.414544105529785
2575,719,378.0,456.2199549237887,10.12332534790039
2576,915,399.0,456.3111382762591,3.4922893047332764
2577,780,399.0,456.3917549451192,3.486936092376709
2578,992,504.0,456.48992160956067,10.109868049621582
2579,583,252.0,456.5508549253146,17.056182861328125
2580,817,336.0,456.63305492798486,7.129732131958008
2581,929,525.0,456.72610497077306,3.4904801845550537
2582,853,462.0,456.811921608448,20.37261962890625
2583,681,357.0,456.88238827387494,16.749876022338867
2584,485,231.0,456.93540493249895,6.797120571136475
2585,755,336.0,457.0120882630348,3.4897468090057373
2586,916,462.0,457.1032215913137,20.054662704467773
2587,658,252.0,457.1717549363772,17.0341854095459
2588,981,567.0,457.26913826068244,10.415523529052734
2589,381,189.0,457.3132716377576,20.049636840820312
2590,518,273.0,457.36838828722637,3.491011619567871
2591,856,399.0,457.4538382530212,6.802353382110596
2592,879,420.0,457.54247158765793,17.039466857910156
2593,948,441.0,457.636104953289,24.049814224243164
2594,870,441.0,457.7225049773852,3.4948208332061768
2595,597,294.0,457.78535492420195,3.499640703201294
2596,661,357.0,457.8533049543699,7.096749782562256
2597,898,546.0,457.94315495491026,13.41694450378418
2598,846,525.0,458.02883828083674,6.803071022033691
2599,717,399.0,458.10227164824806,16.720247268676758
2600,652,294.0,458.16950492461524,16.747589111328125
2601,725,357.0,458.2441216270129,10.42113208770752
2602,740,462.0,458.3201215902964,13.429939270019531
2603,648,357.0,458.3880549470584,6.8095526695251465
2604,683,441.0,458.45897160371146,17.15624237060547
2605,310,126.0,458.4969049255053,10.107930183410645
2606,924,420.0,458.58675495386126,10.113795280456543
2607,317,189.0,458.62580494483313,10.110430717468262
2608,873,525.0,458.7115716179212,20.359416961669922
2609,766,399.0,458.7890049258868,13.412869453430176
2610,833,399.0,458.87317161162696,3.49371337890625
2611,981,504.0,458.97093826135,6.801894664764404
2612,711,399.0,459.0489882787069,13.417441368103027
2613,782,441.0,459.12887163559594,16.721094131469727
2614,457,252.0,459.17905493974683,3.4961485862731934
2615,852,399.0,459.26342163483304,20.02093505859375
2616,901,462.0,459.3546882748604,10.099081039428711
2617,877,420.0,459.4429382801056,6.801024436950684
2618,880,483.0,459.53212161064147,6.812361240386963
2619,653,378.0,459.59910494883854,10.109323501586914
2620,630,252.0,459.66542160511017,6.7996931076049805
2621,650,231.0,459.7322716196378,17.052743911743164
2622,652,336.0,459.80092161893845,6.804540634155273
2623,782,462.0,459.8802882830302,6.8149919509887695
2624,830,441.0,459.96515494187673,6.819069862365723
2625,753,378.0,460.0427382906278,13.736579895019531
2626,878,462.0,460.13190493981045,6.800378799438477
2627,814,399.0,460.2141716122627,13.421966552734375
2628,679,357.0,460.2849382599195,14.137368202209473
2629,256,63.0,460.31837163766227,10.404136657714844
2630,848,420.0,460.4016383012136,6.800148963928223
2631,666,357.0,460.4707716345787,13.423033714294434
2632,654,336.0,460.5383216182391,14.126827239990234
2633,899,504.0,460.6279382785161,10.513429641723633
2634,704,357.0,460.70065495570503,17.33063507080078
2635,705,357.0,460.7734382987022,7.091791152954102
2636,877,441.0,460.86212159395217,10.117731094360352
2637,801,378.0,460.94328825473787,10.106965065002441
2638,792,357.0,461.0249382853508,17.028522491455078
2639,712,399.0,461.09735494852066,3.8804445266723633
2640,628,336.0,461.16337161858877,20.363487243652344
2641,588,315.0,461.2254049261411,10.421614646911621
2642,513,231.0,461.28107161124547,10.109151840209961
2643,632,252.0,461.347104926904,6.79831600189209
2644,642,273.0,461.413954937458,3.4823336601257324
2645,654,273.0,461.4820882558823,0.16574008762836456
2646,724,399.0,461.55693828264873,10.121166229248047
2647,865,441.0,461.6439882516861,13.426861763000488
2648,909,546.0,461.7341549515724,0.17379024624824524
2649,984,609.0,461.8318549354871,3.4873697757720947
2650,842,462.0,461.9198882738749,16.750579833984375
2651,752,441.0,462.00412158966066,7.395993232727051
2652,817,462.0,462.0947882612546,10.41157054901123
2653,845,462.0,462.19578826030096,13.430578231811523
2654,472,231.0,462.25517161687213,6.795480728149414
2655,559,273.0,462.3210882782936,10.118976593017578
2656,756,399.0,462.3993882815043,6.7992658615112305
2657,645,252.0,462.4685382604599,6.7960333824157715
2658,696,399.0,462.54192161162695,6.794044494628906
2659,864,504.0,462.62912162144977,3.4844141006469727
2660,724,441.0,462.7040049235026,6.799553871154785
2661,560,231.0,462.76402161518735,10.11359977722168
2662,511,294.0,462.8190549492836,6.8018693923950195
2663,846,441.0,462.90448827346165,13.423641204833984
2664,885,420.0,462.9926801363627,10.114578247070312
2665,832,420.0,463.0772134701411,0.16749009490013123
2666,855,399.0,463.1632134715716,10.114252090454102
2667,845,420.0,463.249430112044,6.792220115661621
2668,831,378.0,463.333896780014,3.4832427501678467
2669,715,252.0,463.4069634795189,6.795581340789795
2670,689,420.0,463.477896797657,13.70549201965332
2671,904,420.0,463.56869681676227,10.109203338623047
2672,810,399.0,463.6511301159859,10.110157012939453
2673,741,420.0,463.72743011315663,10.113909721374512
2674,744,378.0,463.8026134689649,10.118549346923828
2675,617,189.0,463.8679134567579,13.98074722290039
2676,460,210.0,463.9187468012174,13.421350479125977
2677,727,357.0,463.9930634498596,10.375388145446777
2678,676,378.0,464.0632467985153,3.4827229976654053
2679,646,399.0,464.1302968064944,3.4841129779815674
2680,522,294.0,464.1865467786789,6.792162895202637
2681,816,399.0,464.2684801141421,13.788851737976074
2682,859,483.0,464.3557801326116,10.105697631835938
2683,864,483.0,464.4431967775027,6.794559001922607
2684,870,441.0,464.5306634664536,7.057516574859619
2685,943,378.0,464.62483011086783,10.10615062713623
2686,732,441.0,464.7009634653727,7.154521465301514
2687,690,357.0,464.7726968129476,13.427471160888672
2688,941,462.0,464.8669967969259,10.108428955078125
2689,650,315.0,464.9343801101049,13.419454574584961
2690,887,483.0,465.023746796449,16.731487274169922
2691,503,189.0,465.07816344102224,3.478695869445801
2692,864,441.0,465.1653801480929,10.381887435913086
2693,479,231.0,465.2181134700775,10.101006507873535
2694,305,189.0,465.2557301163673,6.793525218963623
2695,877,504.0,465.34246345758436,6.7945756912231445
2696,683,378.0,465.4126634756724,13.416406631469727
2697,834,294.0,465.4974301457405,0.1750955879688263
2698,885,504.0,465.5865134835243,10.107524871826172
2699,752,399.0,465.6632801334063,6.794901371002197
2700,633,189.0,465.7295634706815,13.778022766113281
2701,858,378.0,465.81708011229836,3.4791760444641113
2702,936,525.0,465.9113634665807,17.090133666992188
2703,854,399.0,465.99843013683954,10.110955238342285
2704,912,525.0,466.090163509051,10.107772827148438
2705,756,441.0,466.16786347230277,10.106725692749023
2706,886,399.0,466.25838011105856,6.793935298919678
2707,764,399.0,466.3365634441376,3.7372238636016846
2708,831,399.0,466.42076344887414,7.065520286560059
2709,860,399.0,466.5077801068624,6.791453838348389
2710,673,189.0,466.5785467942556,20.050649642944336
2711,703,462.0,466.6513634681702,26.948095321655273
2712,504,231.0,466.70688011248905,10.387330055236816
2713,897,462.0,466.79689679940543,3.4868674278259277
2714,817,357.0,466.8806801557541,17.255218505859375
2715,819,441.0,466.9645967801412,16.710891723632812
2716,777,378.0,467.04419680039086,27.786449432373047
2717,625,357.0,467.110530145963,3.485761880874634
2718,752,399.0,467.18833010991415,13.400290489196777
2719,642,210.0,467.25516344706216,6.791946887969971
2720,653,294.0,467.3232634782791,3.477471351623535
2721,828,315.0,467.4073301355044,3.4775960445404053
2722,886,399.0,467.49663011233014,3.4784677028656006
2723,686,294.0,467.56734679937364,6.797326564788818
2724,602,378.0,467.63149677912395,10.112163543701172
2725,500,231.0,467.6857801159223,7.057372570037842
2726,924,588.0,467.7780468026797,7.040080547332764
2727,717,441.0,467.85274682044985,10.10632038116455
2728,697,357.0,467.92378013134004,10.109221458435059
2729,841,504.0,468.0085801323255,10.111026763916016
2730,696,294.0,468.0797134478887,3.4767417907714844
2731,825,399.0,468.16448016961414,3.4753897190093994
2732,744,441.0,468.2410468300184,16.74146270751953
2733,881,420.0,468.33034336566925,10.10501480102539
2734,843,399.0,468.4156767249107,20.301361083984375
2735,852,399.0,468.50017670790356,10.102704048156738
2736,568,378.0,468.56117671728134,16.721670150756836
2737,1030,609.0,468.66454338232677,13.410902976989746
2738,708,441.0,468.73854339520136,10.101808547973633
2739,690,357.0,468.809960035483,16.714080810546875
2740,836,441.0,468.89421003659567,10.099607467651367
2741,508,357.0,468.9491267601649,6.788870334625244
2742,945,609.0,469.0420600692431,16.74771499633789
2743,480,315.0,469.09416006008786,10.102339744567871
2744,835,441.0,469.1778100331624,10.37309455871582
2745,509,231.0,469.23319338560106,6.791475296020508
2746,856,399.0,469.31842673222224,16.706483840942383
2747,726,357.0,469.39276004632313,6.7972259521484375
2748,811,441.0,469.4754267255465,20.62358856201172
2749,770,399.0,469.5530767321587,20.004623413085938
2750,683,315.0,469.62407674789426,3.4925620555877686
2751,896,525.0,469.7136433839798,10.098897933959961
2752,674,420.0,469.7835433681806,0.19534900784492493
2753,928,483.0,469.87712672154106,0.19242578744888306
2754,745,462.0,469.9532600601514,16.96516990661621
2755,555,294.0,470.0136100331942,10.356411933898926
2756,632,336.0,470.0803933699926,10.094669342041016
2757,515,231.0,470.13647672335304,10.097762107849121
2758,650,420.0,470.20396005709966,16.694828033447266
2759,874,504.0,470.29262672662736,16.69352149963379
2760,838,483.0,470.37782670259475,16.724994659423828
2761,840,357.0,470.4625600576401,6.793550491333008
2762,873,462.0,470.5509433865547,16.716960906982422
2763,885,420.0,470.640010035038,10.100406646728516
2764,556,336.0,470.699410033226,3.490067958831787
2765,621,315.0,470.76447670062385,13.401180267333984
2766,824,462.0,470.84692670106887,16.708932876586914
2767,799,336.0,470.9277267297109,10.097254753112793
2768,902,546.0,471.01797672510145,20.287883758544922
2769,824,483.0,471.10076005061467,13.395618438720703
2770,866,504.0,471.187443391482,10.096780776977539
2771,323,189.0,471.22666006882986,17.52920913696289
2772,693,378.0,471.29561003446577,10.095564842224121
2773,865,378.0,471.38319338957467,17.248104095458984
2774,666,336.0,471.4531267007192,0.20922715961933136
2775,851,399.0,471.5383933941523,16.682708740234375
2776,817,420.0,471.6211433688799,16.683734893798828
2777,667,294.0,471.68936005830767,6.79657506942749
2778,833,336.0,471.77421005964277,6.7971272468566895
2779,544,273.0,471.8318100849787,6.798802375793457
2780,858,378.0,471.91801005601883,13.411130905151367
2781,711,399.0,471.9907266974449,6.79728364944458
2782,711,378.0,472.0643266995748,26.918088912963867
2783,790,357.0,472.14444340864816,23.60123062133789
2784,522,210.0,472.20057672659556,10.101346015930176
2785,846,441.0,472.2859433889389,6.799986839294434
2786,812,483.0,472.36922673781714,3.4945642948150635
2787,683,399.0,472.4403266986211,10.097952842712402
2788,1038,546.0,472.5431934158007,6.796499252319336
2789,798,294.0,472.62514340082805,16.697336196899414
2790,813,420.0,472.7082767009735,6.801224708557129
2791,654,420.0,472.77669336001077,13.399880409240723
2792,804,546.0,472.85826003551483,10.458538055419922
2793,565,252.0,472.918693391482,6.795810222625732
2794,1002,525.0,473.0179018775622,7.146226406097412
2795,627,357.0,473.08598521947863,19.994611740112305
2796,647,315.0,473.15816853443783,6.7958478927612305
2797,770,399.0,473.238618572553,3.497979164123535
2798,666,336.0,473.3096518913905,13.735814094543457
2799,683,399.0,473.37991856336595,20.526329040527344
2800,883,504.0,473.4681685725848,23.327838897705078
2801,734,252.0,473.543468550841,6.794050693511963
2802,868,546.0,473.6310018658638,3.4893200397491455
2803,673,273.0,473.70025188525517,3.7655959129333496
2804,480,294.0,473.7528018673261,20.311420440673828
2805,837,504.0,473.83718521992364,6.793203353881836
2806,734,357.0,473.91165188948315,3.4905824661254883
2807,737,378.0,473.9878018895785,16.97184944152832
2808,713,273.0,474.06140186389285,10.097962379455566
2809,513,273.0,474.11731855074567,3.490115165710449
2810,810,399.0,474.1979518612226,0.1854793280363083
2811,916,525.0,474.2897018909454,10.098751068115234
2812,849,378.0,474.3754352172216,10.100051879882812
2813,830,378.0,474.4605852206548,10.099946975708008
2814,788,357.0,474.5406019091606,16.709022521972656
2815,675,399.0,474.60945187807084,26.613666534423828
2816,495,336.0,474.6629685640335,3.4931094646453857
2817,1030,525.0,474.7651519139608,3.49343204498291
2818,641,336.0,474.8327852010727,13.686296463012695
2819,820,399.0,474.91621853113173,13.394726753234863
2820,476,168.0,474.9688685576121,20.02181625366211
2821,479,231.0,475.021635222435,6.795265197753906
2822,669,273.0,475.0911852399508,6.793462753295898
2823,834,357.0,475.17613519827523,16.707122802734375
2824,823,483.0,475.25843524138133,7.139799118041992
2825,633,378.0,475.3252352118492,10.096979141235352
2826,869,399.0,475.41313519875206,16.96949577331543
2827,599,273.0,475.4764185468356,13.399375915527344
2828,459,189.0,475.52658519744875,13.65947151184082
2829,705,399.0,475.5986519018809,13.39556884765625
2830,848,399.0,475.6848519166311,20.249820709228516
2831,765,483.0,475.7634852290154,10.091493606567383
2832,951,441.0,475.8595685720444,13.386639595031738
2833,734,315.0,475.93501855134963,23.26847267150879
2834,820,399.0,476.01853522459663,0.2156815230846405
2835,767,462.0,476.097568555673,10.092401504516602
2836,914,399.0,476.1898685534795,13.728691101074219
2837,695,378.0,476.26116858323417,3.507401466369629
2838,681,252.0,476.3319852232933,3.5070552825927734
2839,769,462.0,476.4106018622716,13.38624095916748
2840,964,441.0,476.5080185453097,13.409024238586426
2841,675,273.0,476.5799518942833,13.405289649963379
2842,685,273.0,476.65191858212154,3.493255376815796
2843,899,525.0,476.7427852233251,6.796919345855713
2844,913,462.0,476.8338352044423,20.270586013793945
2845,717,399.0,476.9086185534795,13.403867721557617
2846,727,336.0,476.98315190474193,13.399669647216797
2847,817,483.0,477.0668518622716,16.957813262939453
2848,729,336.0,477.144651889801,3.500648260116577
2849,883,441.0,477.2479852239291,6.796539306640625
2850,915,462.0,477.3666685501734,10.097429275512695
2851,695,252.0,477.4455519040426,10.4397611618042
2852,1069,588.0,477.5650685548782,6.795910835266113
2853,704,420.0,477.6436185558637,7.076851844787598
2854,928,462.0,477.74446853399274,10.09627914428711
2855,861,483.0,477.83675188620884,10.096453666687012
2856,647,357.0,477.90520186424254,10.093759536743164
2857,864,399.0,477.99130188624065,3.497044086456299
2858,771,357.0,478.06958521207173,10.099652290344238
2859,716,399.0,478.14278522729876,10.098214149475098
2860,907,525.0,478.2348185578982,13.40472412109375
2861,798,441.0,478.3156852165858,10.10012149810791
2862,899,462.0,478.4052518844604,20.007427215576172
2863,644,357.0,478.4727852026621,13.396600723266602
2864,675,357.0,478.5425685683886,7.077702522277832
2865,674,399.0,478.61041857004165,13.395038604736328
2866,813,525.0,478.6936518867811,13.73237419128418
2867,507,231.0,478.7495685577393,20.323150634765625
2868,673,378.0,478.8185685356458,6.799375534057617
2869,520,210.0,478.8737851937612,10.091551780700684
2870,605,315.0,478.9375185370445,16.96254539489746
2871,867,420.0,479.0249351978302,13.646806716918945
2872,750,420.0,479.10135186513264,16.961532592773438
2873,811,336.0,479.1828352332115,3.508592367172241
2874,735,399.0,479.25778519709905,6.799125671386719
2875,733,399.0,479.3332685470581,17.006816864013672
2876,875,420.0,479.42183519999185,13.38426685333252
2877,673,231.0,479.4905685544014,10.091026306152344
2878,814,483.0,479.5729852239291,13.6611909866333
2879,985,504.0,479.67041858434675,6.802041530609131
2880,597,420.0,479.7332352201144,13.40200138092041
2881,874,525.0,479.82105189561844,23.63226890563965
2882,833,399.0,479.9047352949778,13.399185180664062
2883,821,420.0,479.98700188795726,6.797192573547363
2884,557,378.0,480.0463518937429,23.608827590942383
2885,751,462.0,480.1225185354551,10.375988006591797
2886,705,399.0,480.19513522783916,13.696752548217773
2887,637,378.0,480.26055186986923,20.281330108642578
2888,817,441.0,480.3431685447693,16.677581787109375
2889,908,504.0,480.4345185359319,10.419520378112793
2890,679,336.0,480.504851881663,6.8009138107299805
2891,910,462.0,480.5958018898964,10.089778900146484
2892,930,525.0,480.6889518817266,3.5074758529663086
2893,941,483.0,480.7829852302869,13.70231819152832
2894,695,420.0,480.85486854712167,13.377456665039062
2895,767,462.0,480.93168522516885,3.5085244178771973
2896,646,189.0,480.9993018825849,6.7981109619140625
2897,519,189.0,481.05550186634065,6.799591064453125
2898,905,441.0,481.14591858386996,6.799752235412598
2899,460,189.0,481.1969852010409,16.678396224975586
2900,630,357.0,481.26220189730327,20.315217971801758
2901,842,399.0,481.3470018704732,10.407079696655273
2902,540,189.0,481.40496853590014,13.67426586151123
2903,690,336.0,481.4757518688838,0.19622021913528442
2904,855,483.0,481.56146856149036,3.7877049446105957
2905,903,441.0,481.6504185318947,16.961164474487305
2906,1030,630.0,481.7519518653552,14.255010604858398
2907,673,294.0,481.82166855335237,13.399503707885742
2908,764,294.0,481.89990188678104,10.094442367553711
2909,668,441.0,481.96968520879744,10.096624374389648
2910,906,441.0,482.0603519121806,13.396769523620605
2911,644,315.0,482.12715188662213,16.693634033203125
2912,987,525.0,482.2236685355504,6.794665336608887
2913,856,399.0,482.3155019124349,0.19713209569454193
2914,696,378.0,482.388768529892,13.393179893493652
2915,801,441.0,482.46985191901524,10.093198776245117
2916,840,420.0,482.5546352227529,10.09130859375
2917,636,315.0,482.62060188452404,23.282196044921875
2918,929,546.0,482.71216853459674,10.089648246765137
2919,550,231.0,482.77096854050956,13.66512393951416
2920,696,273.0,482.8419852058093,10.096940994262695
2921,1056,462.0,482.94613522291183,0.19369709491729736
2922,641,357.0,483.01337703863777,10.094038963317871
2923,611,231.0,483.07687701384225,17.00241470336914
2924,648,357.0,483.14371033112207,6.792939186096191
2925,864,462.0,483.22934369246167,3.49272084236145
2926,547,294.0,483.28831034501394,16.69603729248047
2927,651,336.0,483.35582703351974,13.696802139282227
2928,735,378.0,483.43074367841086,23.564279556274414
2929,871,420.0,483.5173270146052,10.09373664855957
2930,815,378.0,483.5988437016805,13.388644218444824
2931,708,420.0,483.67186032533647,10.090904235839844
2932,1115,651.0,483.78139366308847,13.385015487670898
2933,720,336.0,483.8557436784109,13.38347339630127
2934,687,420.0,483.92701032559074,13.382364273071289
2935,646,252.0,483.9930270234744,3.5060994625091553
2936,903,399.0,484.0826436599096,13.382049560546875
2937,916,336.0,484.17324366172153,6.800328254699707
2938,482,189.0,484.2258603254954,0.21479347348213196
2939,685,252.0,484.2969103415807,16.97328758239746
2940,869,441.0,484.38314367135365,13.670283317565918
2941,678,336.0,484.4524103482564,7.383541584014893
2942,764,357.0,484.52986032565434,10.09642219543457
2943,906,462.0,484.6193770090739,0.18945877254009247
2944,817,567.0,484.70087700684866,10.095479011535645
2945,832,462.0,484.7848770459493,10.359475135803223
2946,643,378.0,484.8518770138423,13.399938583374023
2947,605,189.0,484.9152936617533,10.095227241516113
2948,867,441.0,485.0027270436287,6.793349266052246
2949,847,420.0,485.08701032797495,0.18642568588256836
2950,716,378.0,485.15911034742993,6.792003154754639
2951,831,504.0,485.24221037228904,6.791351318359375
2952,778,378.0,485.320443658034,13.401991844177246
2953,798,357.0,485.4013436992963,10.096414566040039
2954,638,210.0,485.46726034879686,26.609973907470703
2955,867,399.0,485.5539270162582,7.068838119506836
2956,879,420.0,485.6422603368759,16.694862365722656
2957,833,357.0,485.7263436555862,10.090829849243164
2958,799,399.0,485.80681036313376,3.4956793785095215
2959,723,357.0,485.88056034644444,10.347896575927734
2960,961,504.0,485.97667700449625,20.57805824279785
2961,639,336.0,486.04217703342437,16.975967407226562
2962,660,378.0,486.11042700608573,10.092925071716309
2963,811,399.0,486.19244366089504,10.362285614013672
2964,834,399.0,486.2763603289922,10.092097282409668
2965,686,315.0,486.3456770380338,6.796109676361084
